Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2008-08-20,13.34447193145752,21.10890007019043,11.786271095275879,24.373624801635742,9.052456855773926,17.48328399658203,9.933000564575195,24.129663467407227,11.828608512878418,91.77837371826172
2008-08-21,13.459537506103516,21.638742446899414,11.571975708007812,24.43010139465332,9.01713752746582,17.2929744720459,10.028761863708496,23.975975036621094,11.924036026000977,91.93667602539062
2008-08-22,13.45277214050293,21.14289093017578,12.012146949768066,24.910091400146484,9.142705917358398,17.606063842773438,10.0686674118042,24.378507614135742,12.20235538482666,93.26752471923828
2008-08-25,13.161720275878906,20.868040084838867,11.589349746704102,24.521869659423828,9.024986267089844,17.323673248291016,9.962260246276855,23.983287811279297,11.860417366027832,91.37552642822266
2008-08-26,13.2327880859375,21.29305648803711,11.682019233703613,24.51479148864746,8.989675521850586,17.256145477294922,10.071324348449707,23.95401954650879,11.95186710357666,91.6417236328125
2008-08-27,13.354629516601562,21.63024139404297,11.907899856567383,24.58538055419922,9.075998306274414,17.335941314697266,10.143150329589844,23.99060821533203,11.987652778625488,92.53377532958984
2008-08-28,13.544145584106445,21.25055694580078,12.388615608215332,25.135963439941406,9.130932807922363,17.44644546508789,10.159109115600586,24.129663467407227,12.265970230102539,93.656005859375
2008-08-29,13.45277214050293,21.151376724243164,12.405987739562988,24.860675811767578,8.926887512207031,17.274560928344727,10.018119812011719,23.86619758605957,12.126811027526855,92.64883422851562
2008-09-02,13.114339828491211,19.989696502685547,12.579741477966309,24.86772918701172,8.875875473022461,17.464859008789062,9.895757675170898,23.82227325439453,12.365367889404297,92.0733413696289
2008-09-03,13.046648025512695,19.91318702697754,12.776663780212402,24.6842098236084,8.758160591125488,17.335941314697266,9.738804817199707,23.961336135864258,12.428986549377441,91.99420928955078
2008-09-04,12.58299732208252,19.465513229370117,12.151147842407227,23.8371639251709,8.444249153137207,17.22545051574707,9.616438865661621,23.434389114379883,12.015481948852539,89.22462463378906
2008-09-05,12.59653091430664,19.386173248291016,12.591323852539062,23.830095291137695,8.444249153137207,17.385061264038086,9.414271354675293,23.309974670410156,12.039338111877441,89.50516510009766
2008-09-08,12.572844505310059,19.25300407409668,13.135757446289062,24.211273193359375,8.546270370483398,17.753385543823242,9.651020050048828,23.697860717773438,12.584053039550781,91.35397338867188
2008-09-09,12.17348575592041,17.921300888061523,12.295948028564453,23.498342514038086,8.397161483764648,17.66130828857422,9.34776496887207,23.492935180664062,12.345490455627441,88.64189910888672
2008-09-10,12.27840518951416,18.62682342529297,12.14536190032959,23.5971736907959,8.357922554016113,17.784080505371094,9.451508522033691,23.397796630859375,12.218259811401367,89.00159454345703
2008-09-11,12.488232612609863,18.893163681030273,12.423361778259277,24.14068603515625,8.495260238647461,17.857749938964844,9.525999069213867,23.492935180664062,12.405132293701172,90.28926086425781
2008-09-12,12.887587547302246,19.530677795410156,12.24960708618164,24.077157974243164,8.534500122070312,17.894577026367188,9.704225540161133,23.712495803833008,12.405132293701172,90.70652770996094
2008-09-15,12.352858543395996,18.03464698791504,11.056506156921387,23.110122680664062,8.122489929199219,17.679718017578125,9.366386413574219,23.05381202697754,11.987652778625488,86.3902359008789
2008-09-16,12.488232612609863,18.796825408935547,11.88472843170166,23.180709838867188,8.275521278381348,17.679718017578125,9.225396156311035,23.01722526550293,12.067171096801758,87.83618927001953
2008-09-17,12.254719734191895,18.40298080444336,10.74375057220459,22.397199630737305,7.8164262771606445,17.047420501708984,8.778493881225586,22.65130043029785,11.590047836303711,83.88681030273438
2008-09-18,12.251325607299805,18.952659606933594,11.589349746704102,22.856006622314453,8.149955749511719,17.157928466796875,9.100372314453125,22.944040298461914,11.888252258300781,86.37589263916016
2008-09-19,13.031949996948242,20.25313377380371,13.08625602722168,23.4990234375,8.209406852722168,17.120223999023438,9.39289379119873,23.195476531982422,12.049847602844238,89.8061752319336
2008-09-22,12.86513900756836,19.897811889648438,12.016202926635742,22.874469757080078,7.996790409088135,17.02751922607422,9.15941333770752,22.644075393676758,11.555084228515625,87.77301788330078
2008-09-23,12.565550804138184,19.241180419921875,11.981117248535156,22.37055778503418,7.992857456207275,16.7988338470459,9.001077651977539,22.10738182067871,11.391494750976562,85.77603912353516
2008-09-24,12.317034721374512,19.298036575317383,11.846627235412598,22.320873260498047,8.012543678283691,16.767919540405273,9.084269523620605,22.313247680664062,11.351595878601074,86.05101776123047
2008-09-25,12.282987594604492,19.7699031829834,12.174077033996582,22.49830436706543,8.150352478027344,17.18203353881836,9.264074325561523,22.717594146728516,11.555084228515625,87.39675903320312
2008-09-26,11.997026443481445,19.2440242767334,12.507378578186035,22.406036376953125,8.189722061157227,17.120223999023438,9.266761779785156,22.673492431640625,11.670795440673828,87.44019317626953
2008-09-29,11.132308959960938,16.955778121948242,10.858436584472656,21.646636962890625,7.480998516082764,16.477439880371094,8.781012535095215,22.166202545166016,10.892743110656738,80.58821868896484
2008-09-30,11.370617866516113,17.993310928344727,11.630279541015625,21.859560012817383,7.815674781799316,17.058412551879883,8.917879104614258,22.092683792114258,11.132142066955566,83.92375183105469
2008-10-01,11.18337631225586,17.69768524169922,12.086371421813965,21.34145736694336,7.7448039054870605,17.18203353881836,8.880308151245117,22.239717483520508,11.132142066955566,83.97444152832031
2008-10-02,10.379944801330566,16.688581466674805,11.484095573425293,20.063949584960938,7.441622734069824,16.9657039642334,8.751494407653809,22.276473999023438,10.729146957397461,80.92826080322266
2008-10-03,10.277811050415039,16.48959732055664,10.981228828430176,19.744577407836914,7.33531379699707,16.829740524291992,8.61999225616455,21.798599243164062,10.354082107543945,79.83575439453125
2008-10-06,9.770560264587402,15.602730751037598,10.408195495605469,19.226465225219727,6.929767608642578,16.34146499633789,8.198649406433105,20.982532501220703,10.062816619873047,75.76942443847656
2008-10-07,9.266711235046387,14.74712085723877,9.308900833129883,18.58772087097168,6.575403213500977,15.82229995727539,7.863191604614258,20.475244522094727,9.416434288024902,72.37602996826172
2008-10-08,9.566293716430664,15.025691032409668,8.93467903137207,18.303823471069336,6.516345500946045,15.389654159545898,7.726324558258057,20.107646942138672,9.232894897460938,70.55269622802734
2008-10-09,8.953509330749512,12.862510681152344,8.00495719909668,17.26053237915039,6.2997870445251465,14.462569236755371,7.205691814422607,18.563735961914062,8.64636516571045,65.6253433227539
2008-10-10,8.742439270019531,12.336644172668457,8.829423904418945,16.70694351196289,6.260411262512207,14.586176872253418,6.913170337677002,17.747663497924805,8.829906463623047,64.03358459472656
2008-10-13,9.971417427062988,14.369064331054688,9.51940631866455,18.495454788208008,6.992763996124268,15.266047477722168,7.747797012329102,19.88709259033203,9.17703628540039,73.33106994628906
2008-10-14,9.682047843933105,14.386117935180664,10.133369445800781,18.488351821899414,6.756521224975586,15.29694652557373,7.683385372161865,20.291444778442383,9.232894897460938,72.24578094482422
2008-10-15,8.480301856994629,12.308218955993652,9.034077644348145,16.74952507019043,6.248603343963623,14.77159595489502,7.11176061630249,18.306406021118164,8.159579277038574,65.13333892822266
